mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__max_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.4634264945983887,0.008800458908081055,0.578021978021978,0.5972527472527472,1,{'MLP__max_iter': 1},22,0.5521978021978022,0.5961538461538461,0.6703296703296703,0.6119505494505495,0.5686813186813187,0.5906593406593407,0.5247252747252747,0.5837912087912088,0.5741758241758241,0.6037087912087912,0.0278985618001956,0.0014698663487941676,0.04925480182640651,0.00983462764816964
0.4950282096862793,0.008600616455078125,0.6230769230769231,0.6557692307692308,2,{'MLP__max_iter': 2},21,0.6263736263736264,0.6758241758241759,0.6868131868131868,0.6559065934065934,0.6016483516483516,0.6462912087912088,0.5604395604395604,0.6366758241758241,0.6401098901098901,0.6641483516483516,0.01952551991757485,0.0008000254644364733,0.04182325765711003,0.013614848014685583
0.5176296234130859,0.009000444412231445,0.6516483516483517,0.7035714285714285,4,{'MLP__max_iter': 4},20,0.6593406593406593,0.7348901098901099,0.6813186813186813,0.6923076923076923,0.6401098901098901,0.7122252747252747,0.5906593406593407,0.6758241758241759,0.6868131868131868,0.7026098901098901,0.0058859446032875065,0.0012649701788062628,0.03472423144906585,0.019765905993136303
0.5532316207885742,0.009000539779663086,0.6994505494505494,0.7736263736263737,8,{'MLP__max_iter': 8},19,0.739010989010989,0.7815934065934066,0.7005494505494505,0.7664835164835165,0.6758241758241759,0.7884615384615384,0.6291208791208791,0.7568681318681318,0.7527472527472527,0.7747252747252747,0.01140939698417334,0.0006324096921322909,0.044522449626116255,0.011105155456817431
0.6930395603179932,0.009400558471679688,0.7554945054945055,0.8535714285714286,16,{'MLP__max_iter': 16},18,0.771978021978022,0.8537087912087912,0.7664835164835165,0.845467032967033,0.7362637362637363,0.8653846153846154,0.7197802197802198,0.8358516483516484,0.782967032967033,0.867445054945055,0.009295640563678787,0.0013565996904140172,0.023632761722644578,0.011930797115718941
0.9294530868530273,0.008600521087646484,0.7857142857142857,0.9449175824175823,32,{'MLP__max_iter': 32},1,0.8021978021978022,0.9354395604395604,0.804945054945055,0.9457417582417582,0.7802197802197802,0.9512362637362637,0.7554945054945055,0.9361263736263736,0.7857142857142857,0.9560439560439561,0.01646429064517436,0.0004899208473093904,0.017804232687933703,0.008142719964438975
1.379478931427002,0.008600568771362305,0.7791208791208791,0.998076923076923,64,{'MLP__max_iter': 64},17,0.7857142857142857,0.9938186813186813,0.7994505494505495,0.9993131868131868,0.7637362637362637,0.9993131868131868,0.7664835164835165,0.9986263736263736,0.7802197802197802,0.9993131868131868,0.027762005761524353,0.001019870262789951,0.013071843135571795,0.002145672987886436
2.197525644302368,0.008800506591796875,0.7840659340659341,1.0,128,{'MLP__max_iter': 128},16,0.782967032967033,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.08713604620954195,0.0007483919474121718,0.013637004006583341,0.0
2.206126165390015,0.009000539779663086,0.7846153846153846,1.0,256,{'MLP__max_iter': 256},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.10722928440175823,1.5078914929239175e-07,0.013637004006583337,0.0
2.222727060317993,0.009200572967529297,0.7846153846153846,1.0,512,{'MLP__max_iter': 512},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.10600713795611467,0.0007483919474121718,0.013637004006583337,0.0
2.195525646209717,0.009000492095947266,0.7846153846153846,1.0,1024,{'MLP__max_iter': 1024},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.09324829709654273,0.0006324850894031313,0.013637004006583337,0.0
2.260529375076294,0.009200477600097656,0.7846153846153846,1.0,2048,{'MLP__max_iter': 2048},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.09263054153271208,0.0003999948608169695,0.013637004006583337,0.0
2.264329528808594,0.009200525283813477,0.7846153846153846,1.0,2100,{'MLP__max_iter': 2100},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.11508110395950283,0.0007484046832832702,0.013637004006583337,0.0
2.243128252029419,0.009400606155395508,0.7846153846153846,1.0,2200,{'MLP__max_iter': 2200},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.0853745535164849,0.0013564801790204228,0.013637004006583337,0.0
2.2437283992767334,0.009800529479980469,0.7846153846153846,1.0,2300,{'MLP__max_iter': 2300},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.09835522545638914,0.000748353705076902,0.013637004006583337,0.0
2.240728187561035,0.008600473403930664,0.7846153846153846,1.0,2400,{'MLP__max_iter': 2400},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.14144306787708175,0.0010198328566057833,0.013637004006583337,0.0
2.264329528808594,0.009400510787963867,0.7846153846153846,1.0,2500,{'MLP__max_iter': 2500},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.13924933774217632,0.0018549234920299752,0.013637004006583337,0.0
2.2609294414520265,0.00760035514831543,0.7846153846153846,1.0,2600,{'MLP__max_iter': 2600},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.07556467464685222,0.0004899208473093904,0.013637004006583337,0.0
2.242728281021118,0.008800458908081055,0.7846153846153846,1.0,2700,{'MLP__max_iter': 2700},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.11537308970724793,0.0011662939416627015,0.013637004006583337,0.0
2.2383280277252195,0.008400487899780273,0.7846153846153846,1.0,2800,{'MLP__max_iter': 2800},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.1236572699699758,0.001200103769238709,0.013637004006583337,0.0
2.2649295330047607,0.008800506591796875,0.7846153846153846,1.0,2900,{'MLP__max_iter': 2900},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.11601592325277056,0.0007484556549795477,0.013637004006583337,0.0
2.238928127288818,0.008600425720214844,0.7846153846153846,1.0,3000,{'MLP__max_iter': 3000},2,0.7857142857142857,1.0,0.8021978021978022,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7967032967032966,1.0,0.08600815990830438,0.0007999897074229017,0.013637004006583337,0.0
